id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,fico_range_low,fico_range_high,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,last_fico_range_high,last_fico_range_low,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,revol_bal_joint,sec_app_fico_range_low,sec_app_fico_range_high,sec_app_earliest_cr_line,sec_app_inq_last_6mths,sec_app_mort_acc,sec_app_open_acc,sec_app_revol_util,sec_app_open_act_il,sec_app_num_rev_accts,sec_app_chargeoff_within_12_mths,sec_app_collections_12_mths_ex_med,sec_app_mths_since_last_major_derog,hardship_flag,hardship_type,hardship_reason,hardship_status,deferral_term,hardship_amount,hardship_start_date,hardship_end_date,payment_plan_start_date,hardship_length,hardship_dpd,hardship_loan_status,orig_projected_additional_accrued_interest,hardship_payoff_balance_amount,hardship_last_payment_amount,disbursement_method,debt_settlement_flag,debt_settlement_flag_date,settlement_status,settlement_date,settlement_amount,settlement_percentage,settlement_term
77469066,,4000,4000,4000.0, 36 months, 14.46%,137.61,C,C4,driver,5 years,RENT,80000.0,Source Verified,Apr-2016,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=77469066,,renewable_energy,Green loan,112xx,NY,9.66,0.0,Aug-2004,660,664,2.0,,59.0,11.0,2.0,8431,55.5%,20.0,w,0.0,0.0,4608.6407631522,4608.64,4000.0,608.64,0.0,0.0,0.0,Oct-2017,375.7,,Feb-2018,709,705,0.0,,1,Individual,,,,0.0,0.0,21637.0,1.0,2.0,2.0,3.0,7.0,13206.0,90.0,1.0,2.0,3690.0,72.0,15200.0,3.0,0.0,5.0,5.0,2164.0,4569.0,64.9,0.0,0.0,18.0,140.0,4.0,4.0,0.0,4.0,,1.0,,0.0,4.0,4.0,6.0,14.0,3.0,9.0,17.0,4.0,11.0,0.0,0.0,0.0,3.0,100.0,33.3,2.0,0.0,29900.0,21637.0,13000.0,14700.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
12968288,,10000,10000,10000.0, 60 months, 14.64%,236.02,C,C3,Lead Operator ,10+ years,RENT,46000.0,Source Verified,Mar-2014,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=12968288,,debt_consolidation,Debt consolidation,712xx,LA,9.18,0.0,Oct-1995,670,674,1.0,,109.0,5.0,1.0,5003,91%,12.0,f,0.0,0.0,7788.66,7788.66,4598.83,3189.83,0.0,0.0,0.0,Dec-2016,236.02,,Feb-2018,514,510,0.0,,1,Individual,,,,0.0,260.0,7111.0,,,,,,,,,,,,5500.0,,,,2.0,1422.0,381.0,89.1,0.0,0.0,183.0,221.0,30.0,12.0,0.0,36.0,,0.0,,0.0,3.0,4.0,3.0,4.0,5.0,4.0,7.0,4.0,5.0,0.0,0.0,0.0,1.0,100.0,66.7,1.0,0.0,8720.0,7111.0,3500.0,3220.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
122372435,,19200,19200,19200.0, 60 months, 21.45%,524.3,D,D5,Asset Protection ,8 years,OWN,29536.0,Verified,Nov-2017,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=122372435,,debt_consolidation,Debt consolidation,462xx,IN,17.8,0.0,Feb-2008,680,684,0.0,,,5.0,0.0,13215,60.3%,10.0,w,0.0,0.0,19814.9544591658,19814.95,19200.0,614.95,0.0,0.0,0.0,Dec-2017,19837.83,,Jan-2018,744,740,0.0,,1,Individual,,,,0.0,0.0,13215.0,0.0,0.0,0.0,0.0,49.0,0.0,,1.0,2.0,5786.0,60.0,21900.0,0.0,0.0,0.0,2.0,2643.0,714.0,89.0,0.0,0.0,49.0,117.0,7.0,7.0,1.0,25.0,,14.0,,0.0,1.0,4.0,1.0,1.0,1.0,5.0,8.0,4.0,5.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,21900.0,13215.0,6500.0,0.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
55201183,,32000,32000,32000.0, 36 months, 13.99%,1093.53,C,C4,Sr. Application Engineer,8 years,RENT,105000.0,Verified,Aug-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=55201183,,debt_consolidation,Debt consolidation,919xx,CA,18.98,1.0,Apr-2002,660,664,1.0,8.0,,7.0,0.0,15040,95.8%,27.0,w,0.0,0.0,37669.2353305806,37669.24,32000.0,5669.24,0.0,0.0,0.0,Nov-2017,832.16,,Nov-2017,604,600,0.0,41.0,1,Individual,,,,0.0,0.0,35124.0,,,,,,,,,,,,15700.0,,,,0.0,5854.0,260.0,98.3,0.0,0.0,159.0,150.0,40.0,40.0,2.0,62.0,50.0,1.0,8.0,2.0,2.0,2.0,2.0,6.0,5.0,5.0,18.0,2.0,7.0,0.0,0.0,0.0,0.0,85.2,100.0,0.0,0.0,54088.0,35124.0,15300.0,24220.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
10069776,,6000,6000,6000.0, 36 months, 13.53%,203.7,B,B5,3D Associate Producer,3 years,RENT,58000.0,Not Verified,Jan-2014,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=10069776,,moving,Moving Loan,918xx,CA,21.42,0.0,Sep-1998,665,669,0.0,,,18.0,0.0,16242,63.7%,31.0,f,0.0,0.0,7333.1469459363,7333.15,6000.0,1333.15,0.0,0.0,0.0,Jan-2017,203.65,,Feb-2018,699,695,0.0,,1,Individual,,,,0.0,0.0,72624.0,,,,,,,,,,,,25500.0,,,,5.0,4035.0,7218.0,56.3,0.0,0.0,183.0,101.0,11.0,11.0,0.0,11.0,,19.0,,0.0,3.0,5.0,4.0,4.0,25.0,6.0,6.0,5.0,18.0,0.0,0.0,0.0,3.0,100.0,50.0,0.0,0.0,89662.0,72624.0,16500.0,64162.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
11657404,,6600,6600,6600.0, 36 months, 15.31%,229.8,C,C4,FOOTWEAR SALES,< 1 year,MORTGAGE,62500.0,Verified,Feb-2014,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=11657404,  Borrower added on 02/16/14 > I would like to use this loan to consolidate to bring some of the high balances on some credit cards. This will give me an opportunity to utilize just one credit card as I'm working on establishing my corporate website.<br>,debt_consolidation,Debt consolidation,070xx,NJ,7.47,1.0,Nov-2003,670,674,3.0,18.0,77.0,12.0,6.0,8443,43.5%,18.0,f,0.0,0.0,3975.34,3975.34,2044.62,1127.78,15.0,787.94,141.82920000200002,Aug-2015,100.0,,Oct-2016,499,0,0.0,,1,Individual,,,,0.0,0.0,8443.0,,,,,,,,,,,,19400.0,,,,6.0,704.0,5972.0,52.6,0.0,0.0,,123.0,6.0,6.0,0.0,6.0,,1.0,18.0,0.0,4.0,10.0,5.0,6.0,0.0,12.0,18.0,10.0,12.0,0.0,0.0,0.0,2.0,94.4,20.0,1.0,5.0,19400.0,8443.0,12600.0,0.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
79711246,,12000,12000,12000.0, 36 months,  7.89%,375.43,A,A5,production specialist ,1 year,RENT,130000.0,Not Verified,Jun-2016,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=79711246,,medical,Medical expenses,956xx,CA,11.08,0.0,Jun-2000,695,699,1.0,,83.0,19.0,1.0,10011,39.4%,29.0,w,0.0,0.0,12347.79,12347.79,12000.0,347.79,0.0,0.0,0.0,Oct-2016,11232.02,,Feb-2018,684,680,0.0,,1,Individual,,,,0.0,0.0,25809.0,2.0,2.0,0.0,1.0,24.0,15798.0,42.0,2.0,8.0,3363.0,41.0,25400.0,3.0,0.0,6.0,9.0,1358.0,4521.0,63.8,0.0,0.0,124.0,191.0,1.0,1.0,1.0,13.0,,0.0,,0.0,5.0,13.0,6.0,9.0,6.0,17.0,22.0,13.0,19.0,0.0,0.0,0.0,2.0,100.0,33.3,1.0,0.0,63348.0,25809.0,12500.0,37948.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
42151162,,16000,16000,16000.0, 60 months, 14.65%,377.71,C,C5,Sous chef,2 years,RENT,35000.0,Source Verified,Mar-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=42151162,,debt_consolidation,Debt consolidation,952xx,CA,32.92,0.0,Dec-2001,685,689,1.0,30.0,,12.0,0.0,5403,56.3%,29.0,w,0.0,0.0,17227.92,17227.92,16000.0,1227.92,0.0,0.0,0.0,Sep-2015,15352.39,,Dec-2017,554,550,0.0,48.0,1,Individual,,,,0.0,0.0,57186.0,,,,,,,,,,,,9600.0,,,,5.0,5199.0,4197.0,56.3,0.0,0.0,73.0,158.0,9.0,3.0,0.0,9.0,30.0,1.0,30.0,2.0,5.0,5.0,6.0,14.0,10.0,6.0,19.0,5.0,12.0,0.0,0.0,0.0,2.0,82.1,40.0,0.0,0.0,64106.0,57186.0,9600.0,54506.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
15691334,,20000,20000,20000.0, 60 months, 19.52%,524.56,E,E2,ECE Research Specialist,10+ years,MORTGAGE,62000.0,Verified,May-2014,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=15691334,,major_purchase,Other,229xx,VA,9.41,0.0,Jun-2000,685,689,1.0,52.0,,8.0,0.0,18494,98.4%,26.0,f,0.0,0.0,28704.7687998109,28704.77,20000.0,8704.77,0.0,0.0,0.0,Feb-2017,11918.85,,Feb-2017,639,635,0.0,52.0,1,Individual,,,,0.0,0.0,213460.0,,,,,,,,,,,,18800.0,,,,2.0,30494.0,146.0,98.3,0.0,0.0,126.0,166.0,11.0,11.0,1.0,11.0,52.0,1.0,52.0,1.0,4.0,5.0,4.0,13.0,4.0,6.0,21.0,5.0,8.0,0.0,0.0,0.0,1.0,96.2,100.0,0.0,0.0,228724.0,36394.0,8800.0,22724.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
39749296,,5000,5000,5000.0, 36 months,  8.67%,158.24,B,B1,bus operator,10+ years,MORTGAGE,62000.0,Not Verified,Jan-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=39749296,,home_improvement,Home improvement,905xx,CA,16.65,0.0,Aug-1990,710,714,0.0,27.0,,12.0,0.0,33338,69.9%,37.0,f,0.0,0.0,5489.0700000097995,5489.07,5000.0,489.07,0.0,0.0,0.0,Jun-2016,2963.25,,Jun-2016,734,730,0.0,27.0,1,Individual,,,,0.0,0.0,342749.0,,,,,,,,,,,,47700.0,,,,3.0,31159.0,8583.0,72.0,0.0,0.0,143.0,293.0,7.0,7.0,4.0,11.0,,,,1.0,3.0,5.0,4.0,19.0,7.0,8.0,26.0,5.0,12.0,0.0,0.0,0.0,2.0,97.2,75.0,0.0,0.0,471843.0,40738.0,30700.0,7893.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
593793,,15000,15000,15000.0, 36 months, 13.61%,509.83,C,C2,Solano County,4 years,MORTGAGE,111147.66,Source Verified,Oct-2010,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=593793,"  Borrower added on 10/08/10 > Hello everyone. I plan to use the money to pay off all of my unsecured high interest debt and purchase a used car for my fiancee.  My bank and mortgage company require a minimum of $7,500 for a used car loan.  My fiancee and I want to spend $5,000 at the most for her car.  My car is fairly new, mechanically sound and is reliable so it will serve as the main vehicle for our household.<br/><br/>I am a criminal prosecutor working for local government.  I have been a practicing attorney since 2004.  All of my service as an attorney has been as a Deputy District Attorney.  I have been at my current job since October of 2006.  My job is very stable because I have prosecuted all types of cases in my young career: Juvenile, Gang, Drug, Misdemeanor and General Felony cases.  I am referred to as the &quot;utility player&quot; at work becasue I can handle any assignment and I pitch in wherever needed.  I am a full time employee and hope to retire as a Deputy District Attorney or a Judge in my county of employment.<br/>",debt_consolidation,Get out of debt now ,945xx,CA,13.1,0.0,Feb-1995,695,699,0.0,51.0,,14.0,0.0,10461,59.8%,20.0,f,0.0,0.0,18354.6490469745,18354.65,15000.0,3354.65,0.0,0.0,0.0,Oct-2013,582.58,,Feb-2018,779,775,0.0,,1,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
92229179,,20000,20000,20000.0, 60 months, 22.74%,560.83,E,E1,Assistant Asset Manager,5 years,MORTGAGE,115000.0,Source Verified,Nov-2016,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=92229179,,debt_consolidation,Debt consolidation,752xx,TX,17.56,0.0,Apr-2006,660,664,0.0,,101.0,27.0,1.0,24627,51.4%,46.0,f,0.0,0.0,23357.3945380393,23357.39,20000.0,3329.35,28.04,0.0,0.0,Aug-2017,18867.98,,Feb-2018,664,660,0.0,,1,Individual,,,,0.0,0.0,215653.0,2.0,8.0,0.0,1.0,17.0,47665.0,78.0,3.0,12.0,5006.0,67.0,47900.0,0.0,0.0,0.0,14.0,7987.0,1855.0,90.0,0.0,0.0,126.0,116.0,0.0,0.0,1.0,5.0,,14.0,,0.0,8.0,14.0,9.0,19.0,15.0,18.0,30.0,14.0,27.0,0.0,0.0,0.0,3.0,100.0,77.8,1.0,0.0,254197.0,72292.0,18500.0,60797.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
85992727,,6000,6000,6000.0, 36 months,  8.99%,190.78,B,B1,Project Manager ,5 years,RENT,51750.0,Source Verified,Aug-2016,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=85992727,,credit_card,Credit card refinancing,194xx,PA,24.3,1.0,Mar-2007,670,674,0.0,5.0,,14.0,0.0,3494,58.2%,15.0,f,0.0,0.0,1901.81,1901.81,1507.69,394.12,0.0,0.0,0.0,Jun-2017,190.78,,Feb-2018,499,0,0.0,76.0,1,Individual,,,,0.0,579.0,70173.0,0.0,9.0,0.0,1.0,21.0,65008.0,82.0,0.0,1.0,1240.0,76.0,6000.0,0.0,0.0,0.0,2.0,5012.0,2506.0,58.2,0.0,0.0,100.0,112.0,24.0,21.0,0.0,24.0,76.0,22.0,76.0,1.0,4.0,4.0,4.0,5.0,9.0,4.0,5.0,4.0,14.0,0.0,0.0,0.0,0.0,92.9,50.0,0.0,0.0,92310.0,70173.0,6000.0,79400.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
41080075,,10000,10000,10000.0, 36 months,  7.89%,312.86,A,A5,operations officer,10+ years,MORTGAGE,85000.0,Source Verified,Feb-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=41080075,,debt_consolidation,Debt consolidation,236xx,VA,27.46,0.0,Nov-2000,715,719,0.0,46.0,,12.0,0.0,9266,73.5%,44.0,w,0.0,0.0,10334.03,10334.03,10000.0,334.03,0.0,0.0,0.0,Jul-2015,9093.55,,Feb-2018,774,770,0.0,,1,Individual,,,,0.0,0.0,310711.0,,,,,,,,,,,,12600.0,,,,7.0,25893.0,1969.0,78.1,0.0,0.0,171.0,115.0,17.0,5.0,1.0,102.0,,18.0,,0.0,1.0,3.0,1.0,2.0,34.0,3.0,8.0,3.0,12.0,0.0,0.0,0.0,3.0,95.2,100.0,0.0,0.0,369065.0,104273.0,9000.0,129447.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
62316256,,25000,25000,25000.0, 36 months, 14.65%,862.36,C,C5,Team Leader ,10+ years,MORTGAGE,80000.0,Source Verified,Oct-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=62316256,,credit_card,Credit card refinancing,751xx,TX,15.68,0.0,Mar-1996,685,689,0.0,51.0,,10.0,0.0,25388,79.3%,27.0,w,0.0,0.0,26906.14,26906.14,25000.0,1906.14,0.0,0.0,0.0,Apr-2016,22635.03,,May-2016,724,720,0.0,,1,Individual,,,,0.0,0.0,164125.0,,,,,,,,,,,,32000.0,,,,5.0,16413.0,4612.0,84.6,0.0,0.0,235.0,137.0,12.0,12.0,2.0,12.0,51.0,3.0,51.0,0.0,4.0,4.0,6.0,16.0,5.0,7.0,19.0,4.0,10.0,0.0,0.0,0.0,1.0,96.0,66.7,0.0,0.0,189465.0,48814.0,30000.0,30978.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
34312024,,15875,15875,15875.0, 36 months, 14.99%,550.24,C,C5,Manager,10+ years,MORTGAGE,52000.0,Not Verified,Nov-2014,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=34312024,,debt_consolidation,Debt consolidation,547xx,WI,29.1,0.0,Sep-1978,715,719,0.0,,,12.0,0.0,31354,50.6%,21.0,w,0.0,0.0,19781.945255896,19781.95,15875.0,3906.95,0.0,0.0,0.0,Dec-2017,549.99,,Feb-2018,759,755,0.0,,1,Individual,,,,0.0,0.0,213288.0,,,,,,,,,,,,62000.0,,,,3.0,17774.0,19115.0,61.9,0.0,0.0,139.0,434.0,10.0,10.0,3.0,10.0,,20.0,,0.0,6.0,8.0,6.0,9.0,3.0,9.0,14.0,8.0,12.0,0.0,0.0,0.0,1.0,100.0,66.7,0.0,0.0,269935.0,44856.0,50200.0,12895.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
100087753,,10000,10000,10000.0, 36 months, 16.99%,356.48,D,D1,atc,8 years,OWN,130000.0,Not Verified,Mar-2017,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=100087753,,debt_consolidation,Debt consolidation,805xx,CO,19.75,0.0,Jun-2006,660,664,0.0,57.0,,15.0,0.0,11020,75%,24.0,w,0.0,0.0,10333.4868070734,10333.49,10000.0,333.49,0.0,0.0,0.0,May-2017,9995.89,,Feb-2018,699,695,0.0,57.0,1,Individual,,,,0.0,71.0,396570.0,3.0,3.0,1.0,2.0,11.0,55905.0,68.0,3.0,3.0,4061.0,69.0,14700.0,0.0,3.0,4.0,6.0,26438.0,273.0,96.3,0.0,0.0,129.0,72.0,2.0,2.0,1.0,2.0,,4.0,,3.0,5.0,9.0,5.0,6.0,12.0,9.0,11.0,9.0,15.0,0.0,0.0,0.0,5.0,75.0,80.0,0.0,0.0,427266.0,66925.0,7300.0,81879.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
11265770,,19200,19200,19200.0, 36 months, 12.85%,645.54,B,B4,Federal Contract Coach,5 years,MORTGAGE,175000.0,Not Verified,Jan-2014,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=11265770,  Borrower added on 01/27/14 > Pay off credit card debt; home improvement; dental<br>,other,Other,207xx,MD,12.09,0.0,Nov-1999,805,809,0.0,,,26.0,0.0,8754,12%,38.0,w,0.0,0.0,22673.2,22673.2,19200.0,3473.2,0.0,0.0,0.0,Jan-2016,8471.32,,Feb-2018,694,690,0.0,,1,Individual,,,,0.0,0.0,213435.0,,,,,,,,,,,,76200.0,,,,10.0,8209.0,36389.0,20.6,0.0,0.0,116.0,170.0,3.0,3.0,1.0,8.0,,13.0,,0.0,3.0,4.0,12.0,18.0,8.0,22.0,29.0,4.0,26.0,0.0,0.0,0.0,4.0,100.0,0.0,0.0,0.0,322200.0,62876.0,45000.0,90000.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
87082969,,21600,21600,21600.0, 36 months, 13.99%,738.14,C,C3,Machinist,4 years,MORTGAGE,47000.0,Verified,Aug-2016,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=87082969,,debt_consolidation,Debt consolidation,293xx,SC,7.74,0.0,Jun-2005,690,694,0.0,,,7.0,0.0,14939,72.5%,18.0,w,0.0,0.0,9562.24,9562.24,6780.0,2782.24,0.0,0.0,0.0,Sep-2017,738.14,,Feb-2018,529,525,0.0,,1,Individual,,,,0.0,0.0,106012.0,0.0,1.0,0.0,0.0,58.0,2057.0,26.0,0.0,3.0,10887.0,60.0,20600.0,0.0,0.0,0.0,3.0,15145.0,1189.0,92.5,0.0,0.0,119.0,134.0,14.0,14.0,6.0,14.0,,14.0,,0.0,3.0,4.0,3.0,4.0,6.0,5.0,6.0,4.0,7.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,159653.0,16996.0,15900.0,7821.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
50477024,,11200,11200,11175.0, 60 months, 17.86%,283.56,D,D5,RN Case Manager,7 years,RENT,76856.0,Source Verified,Jun-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=50477024,,debt_consolidation,Debt consolidation,846xx,UT,24.27,0.0,Oct-1987,670,674,0.0,27.0,,11.0,0.0,9207,73.7%,30.0,f,0.0,0.0,14394.9494824693,14362.82,11200.0,3194.95,0.0,0.0,0.0,Mar-2017,8734.86,,Feb-2018,714,710,0.0,,1,Individual,,,,0.0,0.0,33458.0,,,,,,,,,,,,12500.0,,,,9.0,3042.0,1069.0,87.4,0.0,0.0,132.0,331.0,4.0,2.0,0.0,14.0,27.0,7.0,27.0,0.0,3.0,5.0,4.0,7.0,17.0,7.0,13.0,5.0,11.0,0.0,0.0,0.0,3.0,96.2,75.0,0.0,0.0,63086.0,33458.0,8500.0,50586.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
12605234,,6250,6250,6250.0, 36 months, 15.31%,217.61,C,C4,,,MORTGAGE,33000.0,Verified,Mar-2014,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=12605234,,debt_consolidation,Debt consolidation,932xx,CA,21.56,2.0,Oct-2006,670,674,0.0,5.0,94.0,7.0,1.0,2634,49.7%,10.0,f,0.0,0.0,6902.4107101931995,6902.41,6250.0,652.41,0.0,0.0,0.0,Dec-2014,5161.53,,Feb-2017,619,615,0.0,5.0,1,Individual,,,,0.0,0.0,130471.0,,,,,,,,,,,,5300.0,,,,2.0,18639.0,87.0,95.9,0.0,0.0,73.0,86.0,16.0,14.0,1.0,80.0,,12.0,16.0,0.0,2.0,3.0,2.0,3.0,3.0,4.0,6.0,3.0,7.0,0.0,0.0,1.0,0.0,80.0,100.0,1.0,0.0,197649.0,8758.0,2100.0,22849.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
38068605,,21000,21000,20975.0, 36 months, 12.39%,701.42,C,C1,foreman,10+ years,MORTGAGE,85000.0,Verified,Jan-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=38068605,,credit_card,Credit card refinancing,750xx,TX,24.92,0.0,Jan-2003,715,719,0.0,73.0,,9.0,0.0,65364,93.6%,21.0,f,0.0,0.0,25204.652082032404,25174.65,21000.0,4204.65,0.0,0.0,0.0,Nov-2017,2093.93,,Dec-2017,729,725,0.0,,1,Individual,,,,0.0,0.0,300746.0,,,,,,,,,,,,69800.0,,,,1.0,33416.0,4436.0,93.6,0.0,0.0,143.0,135.0,12.0,12.0,5.0,12.0,,13.0,,0.0,3.0,3.0,4.0,5.0,10.0,4.0,6.0,3.0,9.0,0.0,0.0,0.0,1.0,94.4,75.0,0.0,0.0,369057.0,72908.0,69800.0,26219.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
5777196,,21200,21200,21200.0, 60 months, 16.29%,518.82,C,C4,colonial auto body,10+ years,MORTGAGE,60000.0,Verified,Jun-2013,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=5777196,"  Borrower added on 06/12/13 > replace windows &amp; siding, repair driveway,same job for 39 yrs.  lived same place for 15 yrs. healthy, no car payments, live 1 mile from work.<br>",home_improvement, house improvement,442xx,OH,12.06,1.0,Jun-1997,680,684,0.0,8.0,,10.0,0.0,8334,70%,31.0,f,0.0,0.0,24775.0600312362,24775.06,14625.81,9239.91,0.0,909.34,163.6811999983,May-2017,518.82,,Feb-2018,544,540,0.0,45.0,1,Individual,,,,0.0,0.0,10462.0,,,,,,,,,,,,11900.0,,,,1.0,1308.0,2531.0,71.2,0.0,0.0,151.0,195.0,12.0,12.0,1.0,82.0,,19.0,45.0,1.0,5.0,7.0,7.0,12.0,13.0,9.0,17.0,7.0,10.0,0.0,0.0,0.0,1.0,90.0,60.0,0.0,0.0,21535.0,10462.0,8800.0,9635.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
66531160,,18875,18875,18875.0, 60 months, 18.49%,484.35,E,E2,pharmacy technician,3 years,MORTGAGE,52000.0,Source Verified,Dec-2015,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=66531160,,home_improvement,Home improvement,481xx,MI,32.18,0.0,May-2001,690,694,0.0,,,14.0,0.0,18256,50.2%,45.0,w,0.0,0.0,6277.16,6277.16,2761.97,3515.19,0.0,0.0,0.0,Jan-2017,484.35,,Feb-2018,594,590,0.0,,1,Individual,,,,0.0,0.0,147730.0,,,,,,,,,,,,36400.0,,,,8.0,11364.0,3358.0,74.9,0.0,0.0,162.0,167.0,5.0,5.0,2.0,33.0,,11.0,,0.0,3.0,9.0,3.0,12.0,17.0,10.0,25.0,9.0,14.0,0.0,0.0,0.0,5.0,100.0,66.7,0.0,0.0,176804.0,45958.0,13400.0,37404.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
